id	review
"11640_10"	"1st watched 8/31/1996 - (Dir-Tim Robbins): Very thought provoking and very well done movie on the subject of the death penalty. Deserved more recognition and publicity than it received."
"9933_7"	"An opera diva has an accident, which leaves the door open for her understudy to take over the role. Betty (Marsillach) is now the star of Mac Beth, but someone hiding in the trenches has an opera of his own planned out. He gets his kicks out of tying Betty up, putting needles under her eyes (so she cant close them) and murdering members of the opera company before her very eyes.<br /><br />\"Opera\" is certainly one of Argento's more ambitious films, like mixing it up with Shakesphere's Macbeth there is of course the fact that the opera performed in the film is Giuseppe Verdi's version of Macbeth but also Argento, just like Shakespeare uses ravens as an omen of death and misfortune. And like the ravens circling the castle Dunsinane, foreboding the demise of the scheming Macbeth, the ravens in OPERA play a key part in the downfall of the killer. Furthermore just like in the old play the murderer acts on the exhortation of his lover. But I don't want to go as far as saying OPERA is intended to be a remake of the either The Phantom of the Opera or Macbeth, the similarities are far too subtle. It's just a typical Argento masterstroke, and with it he gives this otherwise quite basic thriller a vivid hue of Gothic mystique.<br /><br />Although this movie does have it downsides like the heavl metal soundtrack just doesn't fit in with this movie and the final scenes in this movie are a bit strange.<br /><br />All in all \"Opera\" is something of a flawed masterpiece but still good."
"185_10"	"If you believe that any given war movie can make you really feel the war, you need to see \"Letyat zhuravli\" (called \"The Cranes are Flying\" in English). It tells the story of Veronika (Tatiana Samoylova) and Boris (Aleksey Batalov), who are in love on the verge of WWII. They are walking along the waterfront, watching the cranes fly by, when the war starts. Boris is promptly sent off to war. Veronika hides out with a family and ends up marrying the son, whom she does not love. Boris, meanwhile, continues trotting through the countryside, fighting the Nazis and experiencing all the horrors of war, until he he runs out of energy. When Veronika - working in a military hospital - receives this news, she refuses to accept it, until Boris' body arrives home on one of the trains. Simultaneously, the radio announces that Germany has surrendered and the Allied Powers have won the war; the Soviet Union lost 27 million citizens, but it's the start of a new era.<br /><br />This movie did a very good job showing the human impact of the war not only in the battlefield, but also how it affected the civilian population. This is definitely a movie that everyone should see."
"242_10"	"I really like this film because of all the stars and the dancing and the story that goes along with it. Rita Hayworth was at her most glamorous in this musical and the costumes were gorgeous. Although a musical, I thought Rita Hayworth did a fine performance of dramatic acting in this film as well. As far as her dancing, I think she was excellent. Even Betty Grable pretty much endorsed Rita's dancing in this film as she commented that Rita danced rings around her own dancing and let's face it, Betty Grable was an excellent dancer. The cinematography and vivid colors are also noted. Rita wants to be a cover girl for a magazine but she's also in love with her mentor played by Gene Kelly. Does she leave Kelly to fulfill her dream and bypass love and Broadway stardom or does she stick around to find that unique pearl that will change her life forever? You'll have to watch the film to find out!"
"9369_8"	"Crossfire remains one of the best Hollywood message movies because, unlike the admirably intentioned Gentleman's Agreement, which it beat to theatres by a few months, it chooses to send its message via the form an excellent noir thriller rather than have an outraged star constantly saying \"It's because I'm Jewish, isn't it?\" It's much easier to get the message that hate is like a loaded gun across when the dead bodies are actual rather than metaphorical. Somewhat shamefully, the brief featurette on the Warners' DVD doesn't mention that novelist Richard Brooks disowned the film over the shift from a homophobic murder to an anti-Semitic one, but it's interesting to note that while the victim is killed primarily because he is Jewish, there's little doubt in Sam Levene's performance that the character is in fact also gay  not a mincing caricature, but there's definitely a two lost souls aspect to his scenes with George Cooper's confused soldier. There's not much of a mystery to who the murderer is: even though the killing is carried out in classic noir shadows, the body language of the killer is instantly recognisable, but then the film has its characters drift to the same conclusion before the halfway point: the tension comes from proving it and saving the fall guy.<br /><br />There's an element of Ealing Films to the gang of soldiers teaming together to get their buddy out of a fix (you could almost see that aspect as a blueprint for Hue and Cry), but the atmosphere is pure RKO noir. Set over one long sweltering night, the film has a great look filled with deep dark blacks and shadows born as much out of economy as style (it cut back on lighting time and allowed director Edward Dmytryk more time to work with the actors) and the excellent cast make the most of the fine script: a laid-back but quietly charismatic Robert Mitchum, Robert Young's Maigret-like detective, Gloria Grahame's tramp and the perpetually creepy Paul Kelly as her compulsive liar admirer, a guy who tries on stories the way other people try on ties. But the lasting impression is of Robert Ryan's excellent performance as a guy who could do with a good leaving alone as he does his best to help the wrongly accused man all the way to death row. A big surprise hit in 1946, as a reward, Dmytryk and producer Adrian Scott found themselves investigated by the HUAC, which itself had a notable tendency to target Jews. So much for crusading"
"7453_10"	"Graphics: brilliant, obviously. The most stunning things were definitely NOT given away in the trailers. Fight sequences move extremely fast, but after watching a couple of them your eyes should be used to it and it won't seem so confusing. Cloud has a wide array of swords, and I kinda wish things were moving a LITTLE slower just so we could see them, because they were each incredibly detailed. Oh, and we finally get to see exactly how one equips Materia...<br /><br />Music: brilliant also. I was a bit nervous about it, since (from what I've seen) Nobuo isn't the best at writing music to go along with action (remember the Steal the Tiny Bronco sequence?), but it's brilliant and it fits perfectly. I'm glad I preordered the OST. They changed the lyrics to One Winged Angel though, so you won't be able to sing along if you know the Carmina Burana Lyrics.<br /><br />Plot: the first half of the movie sets up things and introduces everyone in a fairly complex tapestry, but the second half is almost entirely fight sequences, once all the players are in place. I wouldn't call it a weak plot, but it's nowhere near as convoluted as the game's plot was. I think this is in an effort to avoid trying to overshadow the game, and I think that's a good thing...the movie is its own entity, and shouldn't try to top the original in terms of sheer plot.<br /><br />I admit, I was kind of hoping that this movie would bring FF7 to a wider range of people, but this is NOT a mainstream movie. I was going to give it only nine stars, just because it doesn't even really try to explain anything to newcomers...Marlene (at least I think it was Marlene...sounded like her) gives a bit of background at the beginning, but it's more of a refresher than a crash course. But then I realized, for me this movie is a 10/10, so why should I take off points just because other people probably won't like it as well...if you've played the game, or are at least passingly familiar with it, you should see this movie. But you don't need me to tell you that. If you're not familiar with it, go out and buy it, sit there for twenty hours and beat it, and then see the movie...although even without any background, it's still stunningly beautiful. You just won't get any of the inside references...which make up 50% of the movie (that is, everything that ISN'T a fight sequence)."
"7514_7"	"May I never have to go to this hospital [or hospice, if I want to be politically correct] [which ass coined this asinine phrase, anyway?], for anything other than directions on how to get out of town. George C. did a masterful job playing the burned out, over worked cynic who has come to the conclusion that his life has been a waste, but is helpless to change his environment or conditions even when given a golden opportunity [which probably wasn't so golden anyway]. I got several laughs out of this brutally black comedy, however at the same time was sobered and often chilled to the marrow because I fear this very atmosphere pervades most houses of healing even as I write."
"10860_2"	"Once upon a time Quentin Tarantino was a relatively successful filmmaker.<br /><br />Now, unfortunately, he not only makes terrible films, but puts his names to ones like this.<br /><br />A supposedly cool retro flashback to biker movies of the 60s and 70s, this plumbs new depths.<br /><br />Believe you me, I enjoy it when a blouse falls off in a film more than the next man but even I felt kind of sleazy watching this. To use a word I never thought I would, its msysoginistic (you see, I can't even spell it.) The plot (in the vaguest sense of the term) is as incomprehensible as Vinnie Jones' accent, the fact his terrible acting does not stand our particularly is as damning a testament as one can think of.<br /><br />This is just terrible. Shocking. It almost made me cry. In horror."
"8663_8"	"A bus drops off a nameless man outside a run-down Standard Oil gas station in the middle of nowhere. We never learn where the bus came from, or why he is on it, or who he even is. Why is he the only passenger? Is he a prisoner? Is he the \"bothersome man\" referred to in the title of the movie? Has he died and gone to heaven, or hell? Like our man, we don't get a chance to stop and wonder. He is met by a gatekeeper of sorts and shuttled off to a nondescript city. From day one, all the choices are made for him. An apartment has been rented, a job has been found, an office assigned. In fact, his life is not entirely unlike life in the virtual reality of corporate cubicles and suburban condos. Women are heartless, dinner parties are a drag, office jobs suck. But some pieces don't fit the puzzle. Silently efficient, gray-clad goons roam the streets. Are they some sort of paramedics, or the secret police? And why are there no children? Is the story even set in the real world? Whenever we think we might be getting some answers, new mysteries unfold. \"The Bothersome Man\" leaves you half relieved that it's over, half wanting more. I hope they make it into a computer game soon."
"9108_1"	"This is so bad it will be my contribution to the next bad movie party I go to. It is clear from the start that Steve Gutenburg was taking this role seriously.... the other principles were walking through their lines. I think they got a whiff of how much it stank early on and they were going through the motions for their paychecks. Sean Bean \"acted\" as usual but was spared sharing space on screen with any of the principles till the final scene where it was like an actor walking onto a high school stage that is how defined the contrast was. Some actors do not look good scruffy. Some actors should not bulk up for a part. Those two statements apply to \"Police Academy\" Steve. His scruffy look translates to bum and indigent and his bulking up makes him look potato lumpy not buff. Pair that with one of the worst scripted dialogues in Hollywood history and you have BAD movie. I can only guess that all of the principles really really needed the money for remodeling or something or their agents signed them before the script was written by the monkeys that must of typed it out. I would love to know the back story to this disaster."
"7941_1"	"The original \"Assault on Precinct 13\" is gritty, witty, and - perhaps most importantly - short. This remake is mercilessly padded out and talky. Worse yet, the African-American hero of the first movie is here replaced with handsome white boy Ethan Hawke, which makes this \"Assault\" less progressive than the 1970s one. God, how I miss John Carpenter and his improbable plot line and his weird sense of humor. I even miss his B-list actors, who are leagues better than Hawke and company.<br /><br />I can't say I care for the new villains in this version - they stretch what little credibility the story ever had to the limit. The female characters are useless, the criminals are all generic hoods, and Gabriel Byrne gives another of his bored performances. The music's all wrong, too - it's bland action stuff that actually detracts from the tension. Simply awful."
"10116_1"	"It's hard and I didn't expect it... But it's really the worst film, me and my wife saw. Awful dialogs that extend incomprehensibly through time without any apparent reason except to fill time. The storytelling doesn't follow a comprehensive intelligibly way everything is a mess. The action and the dialogs appear at jumps. The thing that disappointed me most was to see Dominique Pinon one of my French favorite actors involved in this uh I don't even know how to describe it without being polite The rest of the actors where at the most poor. Susan Paterno made a terrible interpretation of her character, making a flat inexpressive performance. Poor special effects. I don't think that it was a complete waste of film but it's close to If I'm to say I would advise everyone not to see this movie. I think it would be a complete waste of time. Sincerely I never though I would say something like that about a movie but there's always a first time."
"9841_4"	"\"Stick Around\" is one of the brief series of films that paired Bobby Ray with Oliver 'Babe' Hardy before Hardy's immortal teaming with Stan Laurel. Several critics have suggested that Ray and Hardy -- the gormless little man and the overbearing big man -- were a prototype for Laurel and Hardy, but that simply isn't true. Ray and Hardy play off each other well, but really aren't a team; in each of these films, Ray has more footage and is clearly meant to be the hero, while Hardy bullies him in a manner very much unlike his later \"Ollie\" character's treatment of \"Stanley\". It's very clear that the relationship between little Bobby and big Babe was inspired by earlier Chaplin films, in which the Little Tramp was bullied by huge Mack Swain or burly Eric Campbell.<br /><br />However, in \"Stick Around\", Hardy sports a bowler hat that's identical to his later \"Ollie\" titfer (although with a fuller moustache), and he and Bobby -- after spending most of this movie as adversaries -- end up as drunken comrades.<br /><br />Bobby is a paperhanger for the firm of Matz and Blatz, with Hardy as his boss. When the tardy Bobby tries to pretend he showed up promptly, there's some clever physical business between the two men that reminds me of a routine performed by Roscoe Arbuckle and Buster Keaton in 'The Garage'. A bit later, Bobby Ray -- whose brief acting career never firmly developed a screen persona -- performs an \"impossible\" gag that would have been inappropriate for Stan Laurel, when he pulls a long stepladder out of a much smaller toolkit.<br /><br />The paperhangers go to work in a sanitarium, and there are the usual unrealistic depictions of mental illness: one resident insists on sitting on a piece of toast because he thinks he's a poached egg! There are also some howlingly racist (and tastelessly unfunny) gags involving a black man who obligingly lets the inmates crack open walnuts on top of his head. When he sees a *picture* of a lion -- not even a photograph, mind you -- he goes all cowardly as if it were an actual wild animal.<br /><br />\"Stick Around\" is fairly dire. Most of the pantomime and acting is much broader than it needs to be for a slapstick comedy; even Hardy, already a very subtle actor by 1925, pongs badly with his over-acting here. There are several bad examples of shot-matching. I was impressed with one unusual camera set-up, when a fat pedestrian's face is dirtied and we see a close-up of his reflection in a hand mirror, rather than his actual face.<br /><br />SPOILERS COMING. During their brief pairing, Hardy typically played Ray's boss or adversary or both; here, for once, they end up as pals. It's a nice ending, but it doesn't make up for what's really a poor film. My rating for this one is only 4 out of 10."
"4512_9"	"It was AMAZING. As a librarian and an attendee at the New York Library Association's Vitality Fund Event on Thursday night, October 18, I was privileged to see a pre-release screening of the new movie, The Kite Runner. The release of the movie has been delayed because of concerns about the welfare of the child actors involved. I am grateful that the NYLA event was allowed to go on as planned.<br /><br />Regarding the movie, I feel it was masterfully done. It had as much impact on me, I think, as Stanley Kubrik's A Clockwork Orange, even though it is much less graphic - MUCH less. There is no comparison between the horrendous, shocking violence and rape shown in A Clockwork Orange and the small amount of violence actually shown in Kite Runner; only the subject matter and the implications for the human psyche are comparable. (I have written more details about the violence and child rape and how it was handled on my MySpace blog.) My overall impression was that this film was fantastic; one of the best-made films I have seen. The depiction of the Afghani boys flying their kites captured some of the beauty and grace of an art form unknown to most of the world. The subject matter is intensely serious, and the movie carries the emotions of the audience into that subject matter without many jarring \"Hollywood touches\" which have ruined other movies. Although the overturned cart of pomegranates was an obvious bit of symbolism (to me).<br /><br />Finally, I must mention the excellence of the sound track. The recitation by the boy of poetry by Rumi as two main characters are fleeing the country during the Russian invasion - under terrifying circumstances - truly showed the power of those poems. I urge anyone watching to disregard the subtitles in that scene to the extent that you can, and just listen to the beauty of the language. I don't even know what language Amir is quoting, whether his normal Dari Persian dialect is the same as Rumi's original Persian dialect. Also, please note the sound heard every time a kite line is cut. I found it a profound, distinctive sound, though the librarians who were with me did not notice it at all. I can't help but wonder if kites actually make a sound like that when they are \"cut\", or if it gives a sense of the vibration/sound experienced by the kite flyer during competition."
"4853_2"	"This game is from a genre of games that tried to capitalize off of the whole Myst-inspired trend--walk around, talk to people, solve puzzles. The puzzles themselves are absolutely horrible, but I'll stick to the acting itself, which is only slightly better. If you're looking for a convincing performance from any one character, you won't find it here, but this game is worth buying if only to witness the truly hilarious performance of Christopher Walken. His acting is so horrible in this game that it seems like he's imitating someone who happens to be impersonating him. He's a caricature of himself.<br /><br />So buy this game if you're masochistic, a Walken fan, or simply want to hear the F-word a lot."
"2664_4"	"James Cagney plays Richard Gargan (nicknamed \"Patsy\"!), a former gangster now overseeing the surly lads as the new superintendent of a state-run reform school. Tepid genre entry wherein Cagney's the whole show; he dominates the picture, but only because there's not much else of interest going on. Jimmy gives just what's expected from his hard-boiled persona, which can be satisfying if you're in for a quick fix. The direction (by Archie Mayo, though Michael Curtiz was said to have helped) is straightforward without being particularly gripping, although the narrative slips in the second-half, grinding the film down to a messy conclusion (with even Cagney's Patsy getting lost in the shuffle). Remade in 1938 as \"Crime School\" and again in 1939 as \"Hell's Kitchen\". ** from ****"
"9966_10"	"Seriously, where is Al Pacino's Oscar nomination for this one? Is it that we take him for granted at this point in his career? Pacino here is extraordinary.. He gives a complex, heartbreaking performance as Shylock, the Jewish money lender.. the movie as a whole was quite great, with beautiful shots of Venice to look at and a pitch perfect score to listen to.. the other actors all do a fine job as well, but the real reason to see this is Pacino.. I have seen all the nominated Oscar performances of 2004, and I must say that Pacino was snubbed.. blame it on the anti-semitism associated with the play, the lack of campaigning by the studio, the late release date with no major push, or most likely, all of the above.. in my mind, the best performances of the year belong to Jamie Foxx in Ray, Don Cheadle in Hotel Rwanda, and Al Pacino in The Merchant of Venice.."
"5167_2"	"This was like watching the trailer of a up and coming movie, except that there was no movie coming up. The film is so unsatisfying and obviously unfinished as to be almost laughable. The subject of this film is over a very short time frame and frankly, nothing much actually happens in the 90 odd minutes of screen time. I was hoping for the definitive Australian film about our soldiers in WWII and how they fought against incredible odds in awful conditions.This is most certainly not it. <br /><br />Having said that, the acting was great and locations authentic. This could easily have been a great movie given a lot more money and time, instead it isn't even mediocre and I cannot recommend it at all."
"3894_2"	"I have seen this movie twice, once a few years ago in college, and again this past weekend. Although I absolutely despised it the first time, I decided to give it another chance. Terrence Malick is clearly a well-respected director, and it seems that the IMDb viewers, at least, think very highly of the film. But, unfortunately, it seems my tastes haven't changed at all.<br /><br />Where to start? For one thing, Linda Manz's narration is horrific. Her voice is so irritating with that horrendous New York accent (please don't try and convince me that Chicagoans talk that way - they don't). She herself admitted to just sitting down and talking about random things, which does not make her a talented actress. She's not even acting! I came on IMDb expecting to see her ripped apart, since her performance is just so utterly laughable, but people actually seemed to like it! She's simply unappealing in every way - I kept hoping Malick would just kill her off.<br /><br />The other actors were fine, but certainly nothing special. Adams was probably the strongest in the cast, but she also had the only decent part. Except the old guy - he was pretty good.<br /><br />Speaking of acting, how could Shepard's character be so ridiculously stupid?? He bought the \"brother and sister\" act because...uh, why would he buy that? Bill and Abby took every single opportunity to be touchy-feely, as though they didn't realize that their lives depended on acting in a very platonic way. It was just completely unbelievable. And finally, after a considerable amount of time, the Farmer suddenly realizes that, \"Oh my god, they're together!\" Then he goes after Bill with a gun, but instead seems to trip into Bill's hand and ends up with a mortal stab wound.<br /><br />Speaking of which, the fate of the characters was similarly stupid (and, dare I say, lazy). Of course Bill has to die - could it be more boring than getting shot in a pond by a pack of cops? Abby goes on with her happy life, getting on a train and feeling really content about the way things worked out. And the irksome narrator randomly finds her deadbeat friend and they wander off into the sunset. But it's okay, because Malick never gave me any reason to care about the characters anyway.<br /><br />As for the plot, this film drags along endlessly with no real plot twists or development. I can't believe it's only 94 minutes long - I could have sworn I was sitting in my seat for a solid 3 hours. The sudden locust disaster was like throwing the Bible in my face; I'm totally fine with metaphors and allusions, but this was completely over the top. Clearly the message was, \"Don't marry for money or bad things will happen to you.\" Very original.<br /><br />I understand that \"Days of Heaven,\" like all of Terrence Malick's films, is meant to be a piece of art. And I will certainly agree that the cinematography is simply stunning, and the magic hour shots add a unique aura to the film. But I need more than nice pictures to enjoy a film, and this one just didn't do it for me."
"3929_8"	"While HOUSE OF WAX will never be mistaken for Texas CHAINSAW MASSACRE or HALLOWEEN, it does try and ultimately succeed in being a worthy addition to quality horror film making. There is enough tension and enough implied gore in here to please the young audience of today and there is also enough explicit gore to please some of the purists of yesterday. Overall, it is quite a well done film that should do okay on DVD.<br /><br />Six kids on the way to a football game get stranded in a DELIVERANCE like setting and what ensues actually looks like it may have been taken out a discarded Deilverance sequel and the backwoods hicks seem to taunt the group. Eventually the group has to break up and half of them head into the desolate town to get some car parts. The other half of the group stays behind at camp and this sets up the second half of the film.<br /><br />House of Wax has many strengths. The first is that it is blessed with a very likable cast. Paris Hilton is fine in her role but she is far from the focal point. Chad Michael Murray, Elisabeth Cuthbert and Brian Van Holt are three very charismatic actors and their presence in the film adds some panache, some credibility and some flair. I had never really heard of Chad Michael Murray, only that he was a pin-up type teen heartthrob. But he has a presence to him. He imbues an intangible to him that seems to translate into his performance. He is instantly likable and he possesses a strong character trait. I enjoyed his performance much more than I figured I would and when he was on screen, the film flowed.<br /><br />The question now becomes, \"Is this film a worthy horror film?\" And the answer to that is a resounding YES. As I mentioned off the top, it is not in the same class a NIGHTMARE ON ELM STREET or LAST HOUSE ON THE LEFT, or even THE RING, but it is relatively tense, quite graphic and there are some very inventive death scenes. This is not the HOUSE OF WAX that your parents told you about. Vincent Price is nowhere to be seen and when you start seeing fingers being cut off and hot wax covering comatose bodies, you realize this film is a little on the edge.<br /><br />I'd like to see an uncut director's X rated version. I bet there is one out there somewhere that would be much more violent than this one. Be that as it may, this is a very good entry into the horror genre and it is heads and shoulders above weak films like I KNOW WHAT YOU DID LAST SUMMER and DARK WATER and a few others. It is definitely worth a look.<br /><br />8/10"
"7165_10"	"One unfortunate reality of post-Soviet Russia was that the people's welfare didn't change much from Soviet times. As we see in \"Window to Paris\", most people are still as depressed as ever, while they are encouraged to go after money.<br /><br />Then, everything changes for music teacher Nikolai Chizhov (Sergei Dontsov) after he finds a window that leads to Paris. He and his friends are naturally quite amazed at what they find. This movie has one of the funniest discussions of Elvis Presley and Edith Piaf that I've ever heard. So watch this movie. You're sure to love it. It's sort of a precursor to \"Being John Malkovich\"."
"5451_8"	"Good movie, great story, great characters, I enjoyed it immensely, enough to buy the DVD when it came out. <br /><br />The real life story it purports to tell is more fascinating and engrossing than anything the fictionalizers could ever come up with. My friend who is in the media business said they shouldn't show insider dealings like this, it gives the business a bad name. As if.<br /><br />There are a few problems with the DVD though: First, the sound volume is awfully low so you have to run up the TV volume to watch it. I notice that its also like that when HBO runs it so its in the original production copy. Second, for about the first five minutes the left side of the video is cut off, that is the picture is cut off about one inch short of the left side. After the five minutes it fills the screen properly, left to right. Sloppy technical production like that is very amateurish and I don't know why the director and producer let such sloppiness slide by.<br /><br />Still, even with the technical flaws, its an enjoyable story, one of HBO's best I think."
"2947_4"	"This movie reminds me of Harry Potter - not the style but the marketing strategy. There may be part 2 , part three...until one day the product life cycle finishs, of course on the condition that the part one has a commercial success. so many things seems to be hidden and thus the story looks quite incomplete. the action design is boring. set design is ok but not fine. perhaps Edison Chen would be a big star one day. He really looks charming even on big screen. The most impressive is still Anthony Wong. 4/10<br /><br />"
"4611_10"	"This is a prime example of uninhibited filmmaking at its best. Richard Greene (who does good in the role) search for his two missing friends takes him to the Black Forest domain and castle of one-eyed Count Bruno (Stephen McNally), a past enemy of his whom he has never seen face to face. Incredible film has so many awesome elements combined (for once) into a single film--a crocodile pit; a hulking mute (played by Lon Chaney, Jr.); a crafty doctor (played by Boris Karloff); a leopard hunt (VERY well done and VERY atmospheric); a love story; a castle; a swordfight; a sadistic, one-eyed count and his two evil accomplices (played by John Hoyt and Michael Pate!!!); an intriguing background story which makes the film even more interesting; and more!. Jerry Sackheim's script doesn't allow itself to be bound in--making a film that comes extremely recommendable to anyone who is into unlimited filmmaking with a touch of horror and atmosphere to it."
"5807_1"	"Honestly, this may be the worst movie I've ever seen. And I've seen Spider Baby, and Not of This Earth. Heck I've even seen 200 Motels. Having just discovered the Freaks and Geeks series and being surprised at the acting ability of Linda Cardellini I checked out the reviews here and decided this was worth a try. That is the LAST time I will ever rely on a review at IMDb. I didn't realize that MORONS were writing IMDb reviews while they were waiting for their calls to be answered on AM radio. <br /><br />This movie is so far beyond bad that mere words cannot express the wretchedness of its vomitous state. Seriously. <br /><br />Watch this movie if you think Will Farrel is really really really funny, if you think Adam Sandler is a comedic genius. Watch this movie but PLEASE DON'T BREED!"
"9464_8"	"At first, I honestly thought it would be a corny movie. But after seeing this, I was quite surprised. Amanda Bynes was convincingly funny along with the supporting cast (Especially that character played by \"Bullet tooth Tony\" from Snatch. What a contrasting role between those two movies!). Now, i'm not one to say whether or not an actor is good or not, but her act, especially, was thoroughly enjoyable. Even though the plot devolved into a teeny-bopper love triangle (though very funny) half-way into the movie, I feel that this shouldn't discount, what I think, the movie really is: simply entertaining. So if you happen to stumble upon it, whether by DVD or theater, i'm confident that you'll enjoy."
"3124_10"	"This film has to be as near to perfect a film as John Ford made. The film is magic, a masterpiece, the reason Ford was, well Ford. If you want to know why Ford was great this one explains it.<br /><br />The photography of course is superb, black and white as black and white should be, wonderful shots, not an over the shoulder conversation in it, pure Ford, great moments, big and little. The famous ripped pants of Ward Bond. Apparently two dogs kept invading the set and fighting so Ford wanted to use them in the fighting scene, but instead of fighting one dog ran away and the other attacked Ward Bond and ripped his pants, which caused Ford no end of mirth. A whole scene around plaiting a rope. The way Ben Johnson burn then snuffs his rope, wonderful foreshadowing and anticipation of the final. Harry Carey's naive courting of Prudence. The usual ford line about being scared and not showing it. Bond's horse accidentally falling in him and its left in the film. Johnson and Bond are fantastic in that scene. Lord help any Ford actor who does not stay in character while the camera is rolling even when a horse falls on top of you.<br /><br />A couple of very sweet romances, not intruding on the whole focus, two very likable leads, not to mention for the girls, the number of times the cameras focus on Ben Johnson's rather delightful backside.<br /><br />Lots of old time stuntmen getting lines and roles, Cliff Lyons, Frank McGrath. Some wonderful character studies mostly of faces staring, all the villains and main stars. A set of villains to rival any group in any western.<br /><br />Many many Fordian shots of faces, groups, children, women, small things happening, foals in the background (Ford seems to love images of foals), women in aprons, allowing the moment as wagons cross rivers and the camera lingers.<br /><br />This is probably not a western as much as an artist's picture that happens to be set in the west.<br /><br />Lucky the film was made in 1950 because it is impossible to imagine such a film could be ever made again, but then it is such a work of art that it would be a sacrilege to attempt it"
"2705_4"	"I like Errol Flynn; I like biographies and I like action movies. This featured all three of these....but I didn't like this film. It just went on too long although the last 20 minutes was excellent, especially in the photography with some great low- angle shots. However, I seemed like it took six hour to get to that point, and I really can't say why I feel this way. <br /><br />The action is interesting, Errol Flynn and Olivia de Havilland are fine. In fact, it was refreshing to see de Havilland actually be supportive of Flynn instead of her normal role as antagonist to him. Yet something is lacking in this movie.<br /><br />The film has been roundly criticized for its historical inaccuracy but I don't hear that same criticism for a lot of other films which have done the same. In fact, its RARE when a film is historically accurate. For some reason, this revisionist history offended most critics. If the film had made General Custer a lot worse than he really was, they would have probably liked it. Well, too bad. In their twisted way, critics prefer villains to heroes. <br /><br />I really wish I could have enjoyed this more but I'll take a lot of other Flynn adventures over this one."
"12187_8"	"This has been one of the best vampire movies that I have seen in a long time. It was very seductive and alluring, I liked that it did not have the usual gore and carnage that comes along with most vampire movies. The music was excellent. It would be great if there was a sequel."
"12319_10"	"Easily one of my three or four favorite films. Definitely one for the desert island. There is nothing `brilliant' about this film. Rather, it glows warm and welcoming. The audience is invited to a party and, like any good party, the joy comes in the interaction of the guests, and what you learn as you progress from one to the next. With apologies to Joyce, the film's title conjures up a number of ideas that keep audiences away. The film is not horrifying. It is not depressing. It is a beautiful look into a time that has past, within which people are growing up, and others are winding down. Some are frustrated, and others are serene. And all around, ever present throughout the evening, are the people, and the parts of people, that have been laid to rest. The words these exquisite actors are given to speak are perfection and, set to the music of the Irish brogue, are an auditory feast, particularly to us flat-toned Americans. About the lack of brilliance I referred to above, I take it back. There is no other word to describe the final scene between Anjelica Huston and Donal McCann. It speaks quiet volumes about  well, everything. Some lovely snowy evening, rent this film and just let it happen before you. No gunfights, no car chases, no dinosaurs  just film at its most sublime."
"9874_3"	"I am almost a two decade old human who's been reading comics most of my life. I'm not a huge fan of the Fantastic Four, but I'm fairly familiar with them. In 1994, Roger Corman (B-movie legend) produced the first, I think, feature length Fantastic Four film. The result was such pure schlock that it was never given a release. Still, copies exist, mostly on the net and at conventions. If you're looking for a laugh and can find a copy do yourself a favor and check this thing out.<br /><br />The film basically retells the FF's origin and an encounter with Doctor Doom and a villain named The Jeweler, essentially the Mole Man with a penchant for petty larceny. As is the case with these comic book movies, everything has to tie into everything, so the FF play a vital role in Dr. Doom's creation, and he and the Jeweler play a vital role in theirs.<br /><br />First, I'd just like to mention that despite everything that went bad in this movie, I actually sort of liked the guy that played Doom. He doesn't get many decent lines, but when he does he hits them. The armor looks pretty good too.<br /><br />As for the rest...it's a dirty, dirty mess. Bad plots, bad acting, bad effects, bad everything basically. Boos especially to Jay Underwood, bringing new meaning to the word overacting as Johnny Storm. He's not overacting, he's ultracting.<br /><br />As for the FF, well they all sort of look right, and Sue's played by a very attractive actress, but they just don't seem like a real team. For one thing they have no reason for Sue and Johnny to go into space. In an early section Ben and Reed go to visit the two, Johnny's like 8 and Sue's about 12. It only stands to make their eventual romantic pairing a helluva lot creepier. The Thing costume looks more reptilian than anything else, not very rocky, and the only time the Human Torch is really a Human Torch he looks like the Silver Surfer tinted red.<br /><br />I could type for hours, but I think the scene that best sums it up is a climactic encounter featuring the aforementioned not-so-Human Torch. He's racing a laser beam, and he eventually destroys it with a punch. Yes, a punch. A laser beam. With a punch. Then he flies around and goes \"Yippeee!\" a whole lot, whereupon the camera tilts down and he flies back TOWARD EARTH. Evidently Reed the intellectual forgot to inform Johnny that fire doesn't exist in the vacuum of space. This and many other scenes operate like Looney Toones, if the character doesn't know they are over a cliff, they don't fall.<br /><br />I laughed, I cried, I was glad it was never released."
